Istance;Size;# hubs;# vehicles;initial solution;heuristics;file name - Universally Unique Identifier (UUID); objective value (initial); objective value (final);elapsed time (final);total # iterations
AP100;100;5;1;RND_GREEDY;SA01;3deb3a1beb1a40c0a9e82edc5fba0cd7;1354584;175151;3600;14712069
AP100;100;5;1;RND_GREEDY;SA01;ab6f1fd622b4408492903c53b0275bff;751993;172957;3600;12497892
AP100;100;5;1;RND_GREEDY;SA01;8bef3b55451d4fcf9afabab313233ba8;1248381;173173;3600;22867867
AP100;100;5;1;RND_GREEDY;SA01;812136f9b0b2439dae2e35fc24f2e7cc;1108640;168201;3600;9106697
AP100;100;5;1;RND_GREEDY;SA01;084d62ccbf634f86bc7285f33252c07e;1036540;170782;3600;41018827
AP100;100;5;1;RND_GREEDY;SA01;3b580480282a440dbcd34a9e11b6d3da;744057;186346;3600;35090407
AP100;100;5;1;RND_GREEDY;SA01;44f292c28608430eb5f7b39168c2620b;1558390;174319;3600;82608244
AP100;100;5;1;PROB;SA01;cc7d79c8432047178e0880bfe93b6928;1501340;169936;3600;14364627
AP100;100;5;1;PROB;SA01;616c83d078044bc79356572e972a71d9;1432144;171501;3600;244487064
AP100;100;5;1;PROB;SA01;2742aa77d7944dd5aef46fa12569e97f;1169556;175992;3600;18646468
AP100;100;5;1;PROB;SA01;1f85aed6a89840739264a1eb1f63ca49;1534937;183451;3600;131690038
AP100;100;5;1;PROB;SA01;3497cb68899a45429db0176d0aea8e3b;1608687;185594;3600;42153827
AP100;100;5;1;PROB;SA01;90e55e78695c4f4986194148ed1818ec;1069011;170050;3600;51773619
AP100;100;5;1;PROB;SA01;1ef0c95e7b7f448bafa1a855bf1f4637;1530540;176497;3600;22744470
AP100;100;5;1;PROB;SA01;f88b05e43d1f4c2088a50dd0d30eef8c;1321416;184305;3600;52314179
AP100;100;5;1;PROB;SA01;f54af188daac49a6a829d30044773375;1328866;176570;3600;101276490
AP100;100;5;1;PROB;SA01;dcb809a944d440809482e23f4f38e1f3;1757268;175777;3600;18107767
AP100;100;5;1;GREEDY_GRB;SA01;700f1d0f5a7640dcad1c8267b3c2560d;241168;172030;3600;19787012
AP100;100;5;1;GREEDY_GRB;SA01;60d0a4bc6a214c689a8300fbad9758d9;241168;186384;3600;60927413
AP100;100;5;1;GREEDY_GRB;SA01;63f96e2e024e4deea3ea01a6b72a46fc;241168;169865;3600;62020683
AP100;100;5;1;GREEDY_GRB;SA01;311582b181344ae0b036440cfb2fa801;241168;171969;3600;233212784
AP100;100;5;1;GREEDY_GRB;SA01;c11cd6abc7db441198c12e766ab6e0d8;241168;174063;3600;27895009
AP100;100;5;1;GREEDY_GRB;SA01;cd8c84a839c449fa94b47410062edfe0;241168;176439;3600;13773468
AP100;100;5;1;GREEDY_GRB;SA01;c1639754f4264efcbf8d9e299354b442;241168;171234;3600;88736366
AP100;100;5;1;GREEDY_GRB;SA01;3d31bd13aff54e95896b2289490f1b71;241168;170803;3600;13952066
AP100;100;5;1;GREEDY_GRB;SA01;053b475b9c1b40128336454e16362dee;241168;177123;3600;53835566
AP100;100;5;1;GREEDY_GRB;SA01;60ff7a95275743398a7e1d845648d86e;241168;173120;3600;28266258
AP100;100;5;1;GRB;SA01;fc23df462f19467aa6f992b72187455f;229265;185140;3600;30226213
AP100;100;5;1;GRB;SA01;f3cecf0da19f4c01bf46ac8abac89b4f;229265;170741;3600;8913641
AP100;100;5;1;GRB;SA01;b2d20d8c5e5c4034aa7a9f101f0bd0ca;229265;183945;3600;24500556
AP100;100;5;1;GRB;SA01;7e7164852f354297a5f910c46bd63134;229265;199903;3600;20944779
AP100;100;5;1;GRB;SA01;a08494c3180348aeb738a1b5de8e4481;229265;171966;3600;17852338
AP100;100;5;1;GRB;SA01;ec0db31fb5114f76b0d7b0744893d265;229265;192603;3600;39166305
AP100;100;5;1;GRB;SA01;91d400623ed74ef9bbd040728620bf6e;229265;171373;3600;17374089
AP100;100;5;1;GRB;SA01;b4d523aaa7c843a091fbc020f73f1c01;229265;169648;3600;8137446
AP100;100;5;1;GRB;SA01;27c63cca61a247fb8bcf47d579df59ef;229265;170707;3600;14185609
AP100;100;5;1;GRB;SA01;02a496e5a2af40239c097fb4ce2eed69;229265;170516;3600;12552641
AP100;100;5;2;RND;SA01;31f509bf96df40639427ec761d05a135;1586309;106712;3600;119488135
AP100;100;5;2;RND;SA01;12eb8210d6ea4ea8b354bea5eb144d2a;1844719;106725;3600;77881525
AP100;100;5;2;RND;SA01;cbd7056c622a4c22b8615722db3832b1;1865113;107963;3600;177472501
AP100;100;5;2;RND;SA01;a9e1c6d8a7c34515ad4334112d53def6;1826139;108041;3600;108905350
AP100;100;5;2;RND;SA01;64469691a8a74d35b7e7b07f5a8bd759;1376406;102758;3600;38725379
AP100;100;5;2;RND;SA01;574be7187e294501b540bd934ab77518;1718295;104212;3600;178811183
AP100;100;5;2;RND;SA01;4d8d18d22cf3446db1440698205d073e;1561897;106443;3600;59832475
AP100;100;5;2;RND;SA01;22135c19ec9f40db8661735e58044dac;1537736;106420;3600;49615744
AP100;100;5;2;RND;SA01;f7487fce814740c29a456b7ada60397f;1746164;104989;3600;11972560
AP100;100;5;2;RND;SA01;c5352778e6b248bfa5ea59b89405f165;1688734;105447;3600;38288742
AP100;100;5;2;GREEDY;SA01;2ecf01ae44874de19c759a074fab0239;1167101;103525;3600;49697589
AP100;100;5;2;GREEDY;SA01;1386e54e50234770ac64497372cec98b;1050426;104723;3600;25920092
AP100;100;5;2;GREEDY;SA01;67710d36646f4dec84512c18c4081d33;1058290;106138;3600;35537673
AP100;100;5;2;GREEDY;SA01;f2d7a72d4dd34200ab478335b8d1c784;1466976;105566;3600;17516367
AP100;100;5;2;GREEDY;SA01;5d24ee0759a841edb5916a98d24e19ba;1220403;105036;3600;47894555
AP100;100;5;2;GREEDY;SA01;7372e40fa636412aa03d93eb0d1ce66d;1090827;105099;3600;127127764
AP100;100;5;2;GREEDY;SA01;53e06ec35873448c97d4327b8f333784;1511366;106243;3600;78174356
AP100;100;5;2;GREEDY;SA01;1250eeafab874ecbb8fb834f111057d0;1452595;104907;3600;14561567
AP100;100;5;2;GREEDY;SA01;04e9c9ba1bf043a5bb983bc846898403;1474492;106616;3600;93781725
AP100;100;5;2;GREEDY;SA01;3239db2656904579bbc0431ce6c2a179;1485791;106044;3600;255623750
AP100;100;5;2;GREEDY_RND;SA01;3ac4984432504204b83798315f8facb2;1237764;102583;3600;89787343
AP100;100;5;2;GREEDY_RND;SA01;e5c28451e0db4283b6177b669576ea9d;1963184;108909;3600;72529640
AP100;100;5;2;GREEDY_RND;SA01;d0dcafd5eb584305bd787eca60213bda;1479155;106612;3600;34740669
AP100;100;5;2;GREEDY_RND;SA01;0234e2ac85554f3088f4e8866401c75c;1434143;103473;3600;115818167
AP100;100;5;2;GREEDY_RND;SA01;c1058c0e7d4249be8e07fa9c4466e577;1821145;111053;3600;40738724
AP100;100;5;2;GREEDY_RND;SA01;a16da91add4947698cea5d09ddb5c707;1749754;114686;3600;76774742
AP100;100;5;2;GREEDY_RND;SA01;f5f7681022ae48d78e5c9f546fb721ee;1865634;109875;3600;31028847
AP100;100;5;2;GREEDY_RND;SA01;7f2d7fdd046646e89fc6481769ed248b;1606700;107842;3600;16126493
AP100;100;5;2;GREEDY_RND;SA01;fdccca2709a14a07ba052d900cc5ef4a;1800805;104745;3600;146780642
AP100;100;5;2;GREEDY_RND;SA01;4c855d3a6f0b4436be534f7f304d916f;1593751;108034;3600;27192162
AP100;100;5;2;RND_GREEDY;SA01;6bba9f7692d7487e9b69a6b317907ad8;640946;106855;3600;103469953
AP100;100;5;2;RND_GREEDY;SA01;0f3d0e3f4acd46ef943c5d40945856a4;1051783;105596;3600;67014457
AP100;100;5;2;RND_GREEDY;SA01;20d56136e6ee47aeb3adbdae31e46a9c;1226408;105941;3600;48625055
AP100;100;5;2;RND_GREEDY;SA01;e50a886db73d41d0b10303467b035774;783612;105922;3600;295797175
AP100;100;5;2;RND_GREEDY;SA01;abb080ee38c74bcf95da9b10e1519c8f;736309;106447;3600;60317669
AP100;100;5;2;RND_GREEDY;SA01;1be8d077044c48aa86349760bf211ee7;945595;108359;3600;35143507
AP100;100;5;2;RND_GREEDY;SA01;d283529a48a448ebb8c573d64e5583f4;1029381;102130;3600;234315862
AP100;100;5;2;RND_GREEDY;SA01;b108ea6e43c2487582bd99bc926af2e2;1095999;106638;3600;35385699
AP100;100;5;2;RND_GREEDY;SA01;e22b6f253ce34226be4523a531076f3d;1475315;104680;3600;77955137
AP100;100;5;2;RND_GREEDY;SA01;3479610e34644eb7bf8fcc83c30b56e0;992703;102940;3600;182307419
AP100;100;5;2;PROB;SA01;000c7227b3ac486f9d34ba722122301d;1233615;104701;3600;173483381
AP100;100;5;2;PROB;SA01;6f92dc0fed814638aa5993f0c5bbbcbf;1457553;107226;3600;98203819
AP100;100;5;2;PROB;SA01;c5570480ef9d4e239e780679a6fcd808;1429983;108886;3600;145252776
AP100;100;5;2;PROB;SA01;5da3d0f5125d4d1bb1589e0a2d37e4fa;1351727;103458;3600;181180139
AP100;100;5;2;PROB;SA01;aebd35b9f01147f8832c39445e5789dc;1406344;105008;3600;134553811
AP100;100;5;2;PROB;SA01;3ac07f54d5db441eb237b324cb853d24;1466508;103565;3600;267832345
AP100;100;5;2;PROB;SA01;a20ee06ae51947819f3e671cccb73ff9;1154393;106831;3600;157187300
AP100;100;5;2;PROB;SA01;b8989e000a724d1f996e8927881a08a5;1372872;104599;3600;140293222
AP100;100;5;2;PROB;SA01;ac3dba96d4c24d9380dba536cd84d35f;1498752;102408;3600;261523914
AP100;100;5;2;PROB;SA01;dd90261efdbc4c5bbaa823d295d7df62;1422994;104672;3600;85553085
AP100;100;5;2;GREEDY_GRB;SA01;3ad7ee02ec734452889d19096e76da4d;191768;104582;3600;102162073
AP100;100;5;2;GREEDY_GRB;SA01;21ab6664917d4723a8523a4a42f38d6e;191768;106883;3600;48478069
AP100;100;5;2;GREEDY_GRB;SA01;e47f591d458745298f7f3d6dcdc40630;191768;102191;3600;110810643
AP100;100;5;2;GREEDY_GRB;SA01;135cdc5729344111b5b49dedbcd65cee;191768;103458;3600;263334184
AP100;100;5;2;GREEDY_GRB;SA01;7a120db5c6604b7baf7a7ef6637d6ec7;191768;107275;3600;249203012
AP100;100;5;2;GREEDY_GRB;SA01;78ed6713a8f84f8b99a4d606543f6165;191768;103432;3600;26580480
AP100;100;5;2;GREEDY_GRB;SA01;f4f8bfee5f0440f181bec2a3c7662164;191768;104582;3600;21678829
AP100;100;5;2;GREEDY_GRB;SA01;227133d88e7c4dbb8c4ea00edd0e6fc7;191768;103636;3600;250846671
AP100;100;5;2;GREEDY_GRB;SA01;6b0adcc066784073a7864f55b0ce61a2;191768;105800;3600;27983925
AP100;100;5;2;GREEDY_GRB;SA01;6beab335052a4458930bd39e8bd37148;191768;105822;3600;42749300
AP100;100;5;2;GRB;SA01;f7ad6349e8cd463baeb7801317fd5255;196846;105115;3600;275821531
AP100;100;5;2;GRB;SA01;a68495f284f74dcf9f03567d0b185e58;196846;105145;3600;193761730
AP100;100;5;2;GRB;SA01;836b68dd7a2f451bbb6725d060e0fe22;196846;106831;3600;195277738
AP100;100;5;2;GRB;SA01;7f21cfd33e614780b8e826f55b8b38ac;196846;104506;3600;155192290
AP100;100;5;2;GRB;SA01;7f90e4ac19c545a488bc3d7cf63f77a9;196846;103859;3600;119256968
AP100;100;5;2;GRB;SA01;d112e66632e84b749d8b52e4174c075f;196846;106767;3600;23084615
AP100;100;5;2;GRB;SA01;71742e89cb1442a481b57c90ce843758;196846;108263;3600;98913435
AP100;100;5;2;GRB;SA01;5265b5efbc9c430b9693a79aa80990de;196846;106427;3600;30039298
AP100;100;5;2;GRB;SA01;55d36e7ad729455e84344416809621b2;196846;105099;3600;103918872
AP100;100;5;2;GRB;SA01;4f1a291aba0d458dbd222d7761ef49c9;196846;106831;3600;80135752
AP100;100;5;5;RND;SA01;f79c40caf1b04357a5b1e5fb3fba99c1;1584642;69161;3600;47648479
AP100;100;5;5;RND;SA01;9b470b1bd97a4dbaaef0cc96567e06f9;1175236;69764;3600;73074862
AP100;100;5;5;RND;SA01;57196e7241bb49d1842c4680d6274183;1452604;69161;3600;32071580
AP100;100;5;5;RND;SA01;2dbe9e0f72c04246955a8035936c3e4f;996589;69161;3600;60464036
AP100;100;5;5;RND;SA01;daee98ca80eb42b1b5248adba690eb89;993244;69764;3600;14470817
AP100;100;5;5;RND;SA01;ed180d1f9df44e79b2e0c147ed7fa28a;1459760;69161;3600;54408509
AP100;100;5;5;RND;SA01;9448241b48b7401aae3183b7bf021bd2;888602;69161;3600;28473142
AP100;100;5;5;RND;SA01;25b4b69668bc4ef3b638bad4988fd747;830784;69764;3600;119287646
AP100;100;5;5;RND;SA01;a6a533294cb747449c1fda49a4fe2bf7;1487060;69161;3600;31555358
AP100;100;5;5;RND;SA01;657c4f7c6a6e49f9b6fdc15758023f33;1154743;69161;3600;42559462
AP100;100;5;5;GREEDY;SA01;78667c47f7ad4eeab444a8230f9b8476;868323;69161;3600;45847744
AP100;100;5;5;GREEDY;SA01;8adbe090ef4b4aa0b3df22e432c1191c;663807;69161;3600;51028828
AP100;100;5;5;GREEDY;SA01;91db48c7579b481580a3e57821e97679;922531;69764;3600;177312425
AP100;100;5;5;GREEDY;SA01;f2a4db7e47114c5eb5eefe6a055720ab;950243;69161;3600;36468738
AP100;100;5;5;GREEDY;SA01;c2e41722fd264e41aec8bb53dadc5686;757019;69161;3600;61756702
AP100;100;5;5;GREEDY;SA01;a3a3f7fa80d74a59b4024faa887f0799;811678;69161;3600;35717028
AP100;100;5;5;GREEDY;SA01;001c8598414640b496d6ab244e1be0ca;993425;69161;3600;55274233
AP100;100;5;5;GREEDY;SA01;06f5ae4076804189872ba88398dcfdb0;887459;69161;3600;30847764
AP100;100;5;5;GREEDY;SA01;511ec380d40f4f8ab8bff8fafdd1b329;985612;69161;3600;42025145
AP100;100;5;5;GREEDY;SA01;12664d8754c24e07ad8a2e550cf60b58;926214;69764;3600;87277128
AP100;100;5;5;GREEDY_RND;SA01;a6561561c4584c83adbd38f3a3b551f3;1473296;69161;3600;54728578
AP100;100;5;5;GREEDY_RND;SA01;0ec33dbc6f094e9d8b7da4edf113774b;1374565;69161;3600;33991131
AP100;100;5;5;GREEDY_RND;SA01;65c55aecd82b4493a53f3ed4222df7e6;1405495;69161;3600;57559813
AP100;100;5;5;GREEDY_RND;SA01;e91029c4ae7a439faefc5661572a3e9c;1424001;69764;3600;134144738
AP100;100;5;5;GREEDY_RND;SA01;c0400d28b550439c8bec198482658a6e;1196073;69764;3600;62587886
AP100;100;5;5;GREEDY_RND;SA01;69ba66ef8e934551bd4586f5a908607f;1133267;69161;3600;49770292
AP100;100;5;5;GREEDY_RND;SA01;f314c00b64554030904d2f9564ce367b;1236272;69764;3600;170780576
AP100;100;5;5;GREEDY_RND;SA01;c7c11e809ff64bfab54dbeafb4b362a3;1111416;69161;3600;56850073
AP100;100;5;5;GREEDY_RND;SA01;974cdbdd07a7476a897936c19eefe543;1235208;69161;3600;32569613
AP100;100;5;5;GREEDY_RND;SA01;e49869013f8c48d5b0e0fe36127ea5c9;1320311;69764;3600;68750131
AP100;100;5;5;RND_GREEDY;SA01;7fca0e54b7e94bc1885b750b7d3d145e;1164842;69764;3600;39828580
AP100;100;5;5;RND_GREEDY;SA01;639b3c9ad99446e2a3b1b8e213370fb8;903542;69161;3600;46085411
AP100;100;5;5;RND_GREEDY;SA01;7fb6252cf61e47b588016f56477a096c;941838;69764;3600;60719429
AP100;100;5;5;RND_GREEDY;SA01;4a980c5384c24b41a0abd623ed22227c;630504;69161;3600;37388580
AP100;100;5;5;RND_GREEDY;SA01;0ebb849b07714a7fa8988d9adfcbc67e;735073;69764;3600;61656426
AP100;100;5;5;RND_GREEDY;SA01;be0d63c87b27437d8f052f38db4323b5;650881;69161;3600;38934828
AP100;100;5;5;RND_GREEDY;SA01;f1850d6012da4f77b23c94e082b43ed4;683661;69161;3600;26919333
AP100;100;5;5;RND_GREEDY;SA01;cc7914d5801042b4a3d0727ecdf97f81;918773;69205;3600;132064932
AP100;100;5;5;RND_GREEDY;SA01;c13138dbc9904138a455eaddad2c1d84;953311;69764;3600;109476105
AP100;100;5;5;RND_GREEDY;SA01;71e470d157264219969d8572fe37603d;753066;69161;3600;89430686
AP100;100;5;5;PROB;SA01;4e1bdf0819294effa5025a12af31d8db;1327080;69161;3600;41102947
AP100;100;5;5;PROB;SA01;b826c4072c6446879cecf427b9ab5716;1130413;69161;3600;53983624
AP100;100;5;5;PROB;SA01;045a03bf4f324a3e85ceaeb65da2154d;807630;69764;3600;98502541
AP100;100;5;5;PROB;SA01;87dbdfed72234afca3e04e9e550319c1;1140552;69764;3600;32334385
AP100;100;5;5;PROB;SA01;d9e2605d83274d41a2b3653e0ae1ec83;1242596;69764;3600;85347310
AP100;100;5;5;PROB;SA01;27897aaad8834323bee94902ea288a4b;1169282;69161;3600;57448748
AP100;100;5;5;PROB;SA01;db6a8b6ae9644fd79923152c20e85252;1290208;69205;3600;11845020
AP100;100;5;5;PROB;SA01;1313f9ac06bf4790b8ae035742d5140d;1133496;69161;3600;47599634
AP100;100;5;5;PROB;SA01;b38ae2a69f1e4c2c9695db528a9f4c1f;983995;69778;3600;36855102
AP100;100;5;5;PROB;SA01;d35c7faba21d455d9dd3a03124f68da9;1228361;69764;3600;66044275
AP100;100;5;5;GREEDY_GRB;SA01;89ba1db3cee741878b669e01c7ff1021;94763;69161;3600;45262487
AP100;100;5;5;GREEDY_GRB;SA01;589ac657533f43a9ac29f5eda1807ece;94763;69161;3600;60724843
AP100;100;5;5;GREEDY_GRB;SA01;6aeb2fac803a433a8b21c87d3665c553;94763;69205;3600;44941298
AP100;100;5;5;GREEDY_GRB;SA01;e60bf8b7db8c4200bb1166264f92ab7b;94763;69161;3600;43868501
AP100;100;5;5;GREEDY_GRB;SA01;b0d9b94ee3ec46039a53b70303ebe92c;94763;69161;3600;71701178
AP100;100;5;5;GREEDY_GRB;SA01;2bcd1033a5f3437c8ff205414b1a0cf3;94763;69764;3600;160233914
AP100;100;5;5;GREEDY_GRB;SA01;fd76891954844b8e9096be637f0e0d3c;94763;69764;3600;167817493
AP100;100;5;5;GREEDY_GRB;SA01;a16d681db14545ad9f2c6a547bdec028;94763;69161;3600;95963096
AP100;100;5;5;GREEDY_GRB;SA01;ea899f12b2e84ad78acc993aa162a14f;94763;69764;3600;108735906
